ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQualityRate,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
6247,190004.3082,758.94,4,2,313.79,4.43,7,69.07,11.41,93.37,1.29,4,5,7,No,Yellow,Yes,2,12,256044.3747,0
6248,191146.8081,764.78,3,2,243.89,55.28,6,6.86,15.07,93.93,1.27,4,6,2,No,Red,Yes,1,13,241279.5678,0
6249,296420.9407,853.49,2,2,278.3,13.94,8,50.69,13.32,94.13,1.12,6,10,9,No,Yellow,No,1,3,206464.6837,1
6250,429336.5244,1249.39,5,3,499.06,15.52,10,75.37,1.36,90.43,1.37,8,7,6,No,White,No,1,12,387028.2366,1
6251,300378.5553,1567.15,2,2,359.45,31.82,8,140.07,20.34,96.16,0.97,6,6,6,No,Red,No,2,46,172077.3012,1
6252,186845.7182,550,2,2,607.25,32.65,4,70.67,3.51,95.91,0.61,2,5,8,No,Yellow,No,1,13,96783.55551,0
6253,142846.5424,602.01,1,3,785.1,76.02,3,24.45,32.25,91.84,1.89,2,4,5,No,Green,No,1,13,66388.0483,0
6254,434991.6789,939.05,4,3,695.47,50.81,5,94.52,1.66,99.03,2.04,7,6,7,No,Blue,No,1,10,402569.4449,0
6255,491058.1524,912.18,2,4,466.76,0.46,10,39.33,3.47,98.21,1.26,5,3,6,Yes,Yellow,No,1,16,367136.4053,1
6256,548417.5068,1721.87,3,3,660.06,20.47,9,3.57,1.02,91.7,0.63,8,7,7,No,Red,No,1,17,413150.8428,1
6257,460665.7046,1647.78,2,4,408.61,30.89,9,23.73,16.13,94.74,1.23,10,8,5,No,Blue,No,2,46,683435.7966,1
6258,254400.6244,765.65,1,3,670.46,12.9,6,1.71,13.31,99.81,1.58,4,5,5,No,Blue,Yes,1,6,132643.9373,0
6259,293910.6065,1327.75,2,2,756.55,25.23,8,34.6,6.49,93.62,1.38,5,2,5,No,White,No,2,6,314380.6506,1
6260,547065.5475,1606.97,1,4,554.71,61.24,10,27.01,0.53,94.33,1.44,7,10,5,Yes,Red,Yes,1,14,454518.8196,1
6261,160568.0355,853.13,3,1,742.75,22.08,5,50.77,28.62,95.63,1.12,2,3,5,No,Red,Yes,1,11,80797.72825,0
6262,279109.5484,912.52,5,2,208.85,14.16,8,15.59,7.58,99.46,1.47,3,1,3,Yes,Yellow,No,2,19,168024.6563,0
6263,332966.1628,1626.51,3,4,486.98,9.16,5,2.58,23.24,93.01,2.51,4,6,5,No,Red,Yes,1,7,525465.8111,1
6264,239464.1044,733.87,2,1,578.69,61.01,2,8.42,15.59,86.9,1.74,6,1,1,No,Yellow,No,1,13,139985.5433,0
6265,553902.1136,1915.74,2,5,221.86,28.1,10,82.92,14.15,93.86,1.34,6,6,6,Yes,Blue,No,1,13,440550.9339,1
6266,146875.153,977.51,1,3,1144.03,22.86,7,11.24,11.38,96.35,1.76,6,5,6,No,Yellow,No,1,23,135980.2844,1
6267,297752.7272,1994.58,3,2,375.71,1.9,5,44.95,0.14,94.39,1.04,3,10,8,No,Yellow,No,1,15,436417.34,1
6268,308077.9041,694.47,2,4,608.85,34.01,8,64.96,21.25,91.76,2.55,5,9,8,No,Yellow,No,1,19,230161.809,1
6269,163022.5614,813.05,2,2,686.5,27.54,4,23.27,6.99,92.49,1.31,4,10,4,No,Yellow,Yes,1,10,140309.1966,0
6270,605439.5907,744.84,3,3,393.49,41.18,7,16.41,36.97,99.08,0.9,4,7,8,No,Green,Yes,2,31,564174.9546,0
6271,571149.0188,1035.05,3,3,682.49,37.69,9,32.02,0.14,81.43,1.48,7,9,4,No,Green,Yes,2,39,383902.1631,1
6272,277700.7131,550,3,2,86.43,3.07,6,70.08,9.31,95.91,1.62,5,5,5,No,Yellow,No,1,11,179190.6031,0
6273,318697.4162,1638.78,1,3,893.49,36.03,10,66.96,27.04,97.81,1.33,4,7,8,No,Yellow,No,1,17,194147.0398,1
6274,410357.2197,939.55,3,5,468.79,16.84,6,103.39,16.56,87.29,2.45,9,3,6,No,Red,Yes,1,15,562735.5075,1
6275,122588.4295,798.61,2,2,335.16,36.1,8,53.3,31.12,89.92,2.01,4,9,9,No,White,No,1,10,28083.1033,0
6276,139547.3221,583.83,2,2,362.21,43.23,5,118.03,20.59,96.37,1.18,2,9,5,Yes,White,Yes,2,20,105959.055,0
6277,180913.36,935.63,1,2,459.38,32.05,5,79.18,24.15,99.9,1.98,4,9,7,No,Red,Yes,1,4,102584.3317,0
6278,390164.8623,1806.26,2,3,1332.11,20.55,8,55.76,3.58,89.59,0.86,5,4,4,No,Blue,No,1,15,280177.4162,1
6279,606509.3188,1565.11,2,2,599.97,28.55,7,83.39,16.49,92.57,1.55,9,9,8,No,Green,Yes,1,10,510638.4525,1
6280,689398.8244,981.57,6,4,632.73,19.52,8,0.75,11.74,91.45,2.31,8,7,4,Yes,Blue,Yes,2,34,586187.5216,1
6281,129388.4959,550,2,2,681.93,36.97,3,58.92,14.48,89.48,1.67,3,3,5,No,Green,Yes,1,9,31251.84663,0
6282,263032.174,1112.35,3,2,858.86,8.25,5,58.48,0.57,90.38,1.79,7,5,4,Yes,White,No,1,19,152648.984,0
6283,165193.2235,550,2,2,1255.34,0.73,8,18.93,3.4,93.14,1.27,2,6,4,No,White,Yes,1,10,47494.2091,0
6284,167794.434,550,1,1,334.15,26.28,3,77.39,26.14,98.39,1.78,1,7,6,No,Green,Yes,2,43,108519.161,0
6285,257182.233,757.36,2,3,613.27,23.72,8,10.25,11.93,96.15,1.07,6,1,4,No,Red,No,1,18,205286.879,0
6286,212846.8827,771.94,1,3,251.07,46.25,6,47.86,9.99,91.96,1.31,2,7,5,No,Blue,Yes,1,20,164870.3723,0
6287,190240.4202,550,1,3,624.06,64.12,9,8.35,14.67,96.9,1.87,5,6,6,No,Red,No,1,18,145759.364,0
6288,363913.0036,982.41,3,3,798.74,12.13,8,61.02,4.05,91.9,1.55,4,9,8,No,White,No,1,8,384391.8427,1
6289,216648.2848,632.61,3,2,408.07,29.34,8,85.38,35.24,95.69,1.28,7,6,6,Yes,Yellow,No,1,5,351889.3731,0
6290,119850.694,695.79,1,2,617.46,61.68,6,119.71,29.83,86.36,0.76,5,7,8,Yes,White,Yes,1,13,6392.885337,0
6291,535835.6644,1057.2,2,5,156.59,4.54,9,90.9,1.64,94.29,0.98,9,5,7,Yes,Yellow,Yes,1,16,350596.4666,1
6292,445125.9499,903.05,2,3,631.11,13.26,5,42.27,41.51,95.66,0.99,6,8,8,No,Yellow,Yes,1,17,328083.4477,1
6293,246774.391,758.5,3,2,380.34,20.19,6,27.05,18.04,91.18,1.55,7,1,3,No,Green,No,1,16,207875.962,0
6294,255152.0647,919.36,3,2,584.2,7.15,5,23.44,2.48,91.28,1.44,6,6,6,Yes,Red,Yes,1,10,148379.2319,0
6295,238569.6214,965.44,3,2,602.92,43.53,4,70.65,43.15,90.07,1.49,2,3,8,Yes,Blue,No,1,12,200237.5284,0
6296,285644.6181,601.46,3,3,414.33,62.41,6,34.92,40.73,92.16,2.02,6,6,5,No,White,Yes,1,15,349307.7433,1
6297,335547.5804,1195.3,3,3,340.34,11.28,10,19.06,1.87,94.23,1.53,6,10,5,Yes,Yellow,No,2,31,259363.5126,0
6298,375958.5058,878.26,3,2,492.01,23.87,3,46.25,8.13,88.33,2.38,3,7,5,No,White,No,1,16,301147.7313,1
6299,210357.1794,974.94,1,1,362.45,24.58,6,109.18,14.93,99.81,2.07,3,3,5,No,Green,Yes,1,9,94506.6086,0
6300,287057.4606,1088.51,1,2,543.77,45.8,6,23.34,9.8,89.62,0.71,5,5,5,No,White,Yes,1,13,255137.6006,0
6301,214698.3418,1005.09,3,4,570.17,35.63,9,10.08,19.38,99.9,1.78,5,7,3,No,White,Yes,1,12,204595.6187,0
6302,208419.3752,916.2,1,4,324.58,2.78,10,77.79,26.48,96.32,1.67,4,7,6,No,White,No,1,7,128783.5545,0
6303,154621.59,550,1,4,335.68,39.89,5,43.35,3.48,97.4,0.92,4,10,4,No,Yellow,No,1,23,152405.9201,0
6304,575304.7083,1274.43,2,4,434.25,28.74,6,65.87,2.02,89.43,2.21,7,3,4,No,Blue,No,1,11,371353.8115,1
6305,582774.318,1473.52,1,7,1166.55,71.59,10,94.42,19.99,92.7,1.66,7,8,8,Yes,Yellow,No,1,8,698496.1551,1
6306,606218.4322,1681.58,2,3,476.95,18.3,7,27.82,3.68,98.53,2.32,10,8,6,Yes,Green,No,2,17,378594.832,1
6307,415807.0875,907.46,3,4,312.55,34.28,8,24.74,6.2,99.45,1.6,7,10,8,No,Green,Yes,2,30,232930.0119,1
6308,414789.0218,1316.55,3,2,901.52,33.98,7,68.08,11.91,88.3,1.74,5,6,4,Yes,Blue,Yes,1,11,360018.8911,1
6309,318113.4529,927.32,2,3,907.4,22.16,4,74.83,18.77,89.54,1.3,7,3,4,Yes,Blue,Yes,1,19,295600.1048,1
6310,247071.616,800.99,1,3,642.05,37.22,6,85.99,4.91,96.51,1.82,1,4,5,No,White,Yes,1,12,137758.8035,0
6311,342204.0772,1488.72,2,2,410.18,33.2,7,13.65,10.1,99.9,1.16,6,4,3,No,White,No,2,21,343274.3532,1
6312,231303.0824,595.56,2,1,284.68,35.32,5,102.12,41.83,86.61,2.92,2,6,4,No,Blue,No,1,17,262646.5982,0
6313,200522.0759,1437.55,4,2,648.85,4.35,8,101.88,9,93.8,2.49,5,2,4,No,Yellow,No,1,9,306728.8897,0
6314,197631.161,550,1,2,158.6,52.1,4,2.07,4.46,89.18,1.74,2,10,5,No,Yellow,Yes,2,32,201105.8535,0
6315,110960.1235,555,2,1,740.36,33.9,3,40.76,26.61,94.46,1.97,3,1,4,No,White,No,1,9,31585.47068,0
6316,685133.8945,1371.3,4,4,669.83,15.07,9,32.74,5.14,95.43,1.56,4,5,6,No,White,Yes,1,16,566661.5398,1
6317,292000.4039,974.78,2,2,754.78,58.37,6,59.2,33.7,98.3,1.02,5,1,6,No,Red,No,1,14,220017.1512,1
6318,502681.1407,1599.99,3,3,525.08,12.36,8,4.18,9.3,93.06,1.26,9,7,7,No,Green,Yes,1,15,405430.6489,1
6319,271531.6073,955.63,1,2,698.47,69,6,68.63,8.89,90.19,0.96,7,7,9,Yes,Blue,No,1,8,246210.9726,0
6320,374402.1233,1048.33,2,4,9.61,58.99,7,24.03,10.85,94.9,1.01,5,8,3,No,Yellow,No,1,14,374525.4551,1
6321,653098.2287,1292.55,4,3,692.31,24.5,8,16.89,1.19,92.77,0.47,6,2,5,Yes,Blue,Yes,1,13,494645.3531,1
6322,585368.7054,1423.13,3,4,1042.69,1.31,10,10.45,4.72,94.22,1.48,6,10,10,No,Green,No,1,14,489353.4117,1
6323,576324.4477,1570.93,4,4,767.18,12.84,10,25.53,34.81,93.96,1.14,10,8,9,No,Red,No,1,18,555519.9577,1
6324,605332.7378,1972.1,1,5,934.26,19.44,9,51.26,13.29,96.05,1.88,3,9,10,No,Blue,Yes,1,16,393540.709,1
6325,361101.5661,981.06,1,4,701.62,26.86,10,40.92,26.77,96.28,1.6,8,8,6,Yes,Red,No,1,10,423606.0861,1
6326,107024.1718,550,2,2,248.59,9.25,6,59.29,11.77,93.02,1.77,3,3,4,Yes,Blue,No,1,10,11416.13362,0
6327,375807.7968,1376.82,1,4,636.25,44.6,8,43.07,33.36,86.75,1.29,6,7,7,No,White,Yes,1,22,396390.2015,1
6328,168746.1723,550,2,3,567.83,47.71,7,87.98,14.47,95.14,1.64,6,6,5,No,Yellow,Yes,1,6,187908.5068,0
6329,454453.7197,1666.44,2,3,607.5,14.71,5,75.22,14.88,99.9,1.35,9,10,6,No,Yellow,Yes,1,10,446601.5348,1
6330,262995.1233,1530,2,3,552.64,17.62,6,63.23,10.08,83.91,1.53,4,4,5,No,Yellow,Yes,2,23,297128.1516,0
6331,251668.5837,550,1,1,188.62,43.12,5,58.95,50.42,96.05,2,3,3,5,Yes,Green,No,2,12,229482.455,0
6332,290953.5195,1835.88,1,3,453.04,6.22,8,2.36,16.01,94.22,1.19,5,10,7,No,Yellow,Yes,2,26,726964.588,1
6333,572012.3294,1506.26,2,4,591.29,7.11,10,39.02,11.18,93.47,1.5,7,9,5,No,Blue,No,1,7,466300.1987,0
6334,196969.5943,550,1,3,418.08,31.09,8,18.03,19.54,94.79,1.21,5,10,6,No,White,No,1,25,225315.6964,0
6335,264295.7018,1381.63,2,3,341.09,15.09,7,56.91,7.33,93.93,1.67,7,10,7,No,Blue,No,1,25,362307.5043,0
6336,424946.0457,1569.56,3,3,989.79,21.47,9,30.48,17.42,91.78,1.37,5,10,7,No,Blue,No,1,10,487967.138,1
6337,211064.3934,817.54,1,4,549.34,40.29,7,65.57,40.4,94.13,0.8,10,8,7,Yes,Red,Yes,1,22,228443.08,0
6338,207562.4052,832.15,3,2,582.44,34.82,5,50.42,6.5,91.72,1.38,4,6,5,No,Green,No,1,14,144102.8131,0
6339,525938.1543,2084.5,3,4,151.81,44.87,6,49.64,16.86,93.75,1.49,8,4,6,No,White,No,2,13,568309.943,1
6340,124550.5489,729.98,1,2,695.67,42.11,3,49.9,29.7,79.93,1.15,3,5,6,Yes,White,Yes,1,14,41678.47109,0
6341,210757.905,1587.62,3,1,537.51,27.16,9,88.81,18.2,99.9,0.75,5,4,3,No,White,No,2,31,245257.8512,0
6342,694486.5215,1872.27,5,5,591.54,45.7,10,93.93,5.18,86.91,1.6,8,9,9,No,White,Yes,1,23,735124.8047,1
6343,303848.0849,947.02,2,2,582.49,0.52,8,43.07,5.86,95.01,1.05,9,9,7,No,Blue,No,1,22,277421.0855,1
6344,205145.6821,759,3,3,175.26,17.94,3,94.97,25.87,97.11,1.72,1,7,8,No,Blue,Yes,1,8,137572.1093,0
6345,157357.3693,806.87,2,3,429.91,42.53,8,45.94,28.58,92.6,2.51,4,6,5,Yes,Green,Yes,1,12,101172.2102,0
6346,138047.5627,679.42,1,2,622.02,11.39,7,44.3,28.79,99.76,1.89,5,5,9,Yes,Red,No,1,19,61486.69821,0
6347,143619.0809,1363.54,1,2,452.71,13.39,6,25.73,15.76,99.9,0.71,2,2,2,No,Red,No,2,29,103615.6005,0
6348,176181.3239,550,3,4,1076.85,4.1,9,3.41,14.61,99.68,1.86,7,10,10,No,Yellow,Yes,1,23,182949.8409,0
6349,220430.4193,1127.92,3,2,586.47,28.67,7,4.5,45.03,92.94,1.58,7,8,10,No,Blue,Yes,2,19,272396.5937,0
6350,233976.9709,771.76,3,2,1333.38,9.26,7,71.26,9.29,99.9,0.86,3,5,5,No,Blue,Yes,2,29,154043.9112,0
6351,145554.5086,772.67,2,3,618.4,41.31,7,56.2,4.63,92.9,0.94,5,2,5,No,Red,Yes,1,8,85920.88035,0
6352,323008.4069,1591.28,1,4,385.6,4.39,8,0.99,5.44,98.32,1.69,7,10,5,Yes,Red,Yes,2,27,321242.6321,1
6353,458340.5494,989.83,4,3,481.62,17.58,7,17.4,13.69,99.9,1.4,7,9,3,No,Green,Yes,1,22,437494.3321,0
6354,361524.6245,1143.01,3,3,490.36,66.91,7,4.41,53.19,86.89,2.16,3,3,4,No,White,Yes,1,20,378803.2791,1
6355,553379.1957,1814.66,2,5,433.52,36.34,10,14.37,18.72,90,1.28,5,7,3,Yes,Red,Yes,2,30,515203.1336,1
6356,176071.022,1005.18,1,3,800.06,37.95,8,66.99,0.73,94.06,0.65,6,4,3,No,Red,No,1,12,189425.9952,1
6357,378964.0034,1303,2,2,436.63,21.75,6,85.37,38.24,91.57,1.49,6,4,3,No,Red,No,1,14,448019.7208,1
6358,483438.0362,1158.05,5,4,389.98,1.71,10,9.35,1.34,95.61,0.41,6,3,8,No,White,No,1,24,608368.4738,1
6359,410418.3467,1438.6,2,5,106.4,8.61,9,11.53,10.67,96.44,2.16,7,8,6,No,Yellow,Yes,1,22,578444.8987,1
6360,225008.3958,1215.8,1,3,140.13,44.02,8,75.45,20.89,98.2,1.14,6,8,5,Yes,Green,No,1,10,116035.0288,0
6361,268498.1044,1396.11,2,3,149.42,46.15,6,63.25,29.82,96.07,1.48,5,9,3,No,Red,Yes,1,18,279610.689,0
6362,352173.3385,982.47,3,2,664.33,19.43,5,27.53,18.15,93.97,1.6,5,8,10,No,White,No,1,25,426989.0261,0
6363,718874.5015,1291.17,2,6,156.29,44.5,7,60.25,5.7,93.03,1,6,10,3,No,White,No,1,7,481970.4464,1
6364,277678.3584,1360.01,2,2,165.16,37.04,5,77.89,10.63,88.16,1.85,4,4,9,No,Blue,No,1,5,205424.9541,1
6365,121533.3732,1207.69,1,2,716.4,29,7,13.35,19.98,88.5,1.29,1,7,8,No,Green,No,1,9,25365.84691,0
6366,499032.2694,550,3,4,397.37,29.46,7,14.24,11.72,93.85,1.38,5,7,6,Yes,Green,Yes,1,11,379607.2239,1
6367,653440.5314,1273.03,3,5,525.41,47.08,10,69.36,22.67,95.25,0.89,9,9,3,No,Red,No,1,14,602529.484,1
6368,428460.5792,1818.24,2,4,790.74,44.36,9,61,12.82,90.81,1.59,7,4,7,Yes,Green,No,1,14,413813.0576,1
6369,429661.366,1209.09,4,5,298.47,36.1,7,66.99,21.57,98.12,1.31,5,9,4,No,Red,Yes,2,11,514762.559,1
6370,312620.9171,1113.56,1,3,38.55,26.2,6,53.25,36.17,99.9,1.49,5,10,8,Yes,Yellow,No,1,11,171896.0326,1
6371,435482.2208,1479.39,2,5,538.78,3.77,8,44.26,2.68,98.47,1.92,7,8,7,No,Red,No,1,13,487644.0243,0
6372,261380.4163,1376.46,2,1,620.53,43.32,6,39.55,32.62,88.42,1.08,4,4,7,No,Yellow,No,2,39,169545.6073,0
6373,208975.1804,550,1,3,68.17,63.39,4,46.67,3.82,85.23,1.82,3,7,8,No,Yellow,No,1,16,175721.8305,0
6374,277613.6908,1839.78,2,2,970.42,13.55,10,46.37,40.66,99.9,0.61,4,3,6,No,Yellow,No,1,27,295321.6701,0
6375,228529.6801,1313.71,1,2,839.16,39.14,8,83.71,22.42,96.84,1.38,5,1,3,No,Blue,Yes,1,14,154763.4133,0
6376,502126.3337,1264.62,3,4,479.7,49.7,9,7.31,19.74,93.91,0.72,4,9,8,No,Green,No,1,15,534810.0758,1
6377,276203.1453,550,2,4,335.9,43.48,7,19.33,25.76,96.4,1.22,5,5,4,No,White,No,1,5,253898.9156,0
6378,136788.5121,550,1,3,589.75,29.66,6,101.9,22.36,92.29,1.42,6,5,5,No,Blue,No,1,7,51581.59873,0
6379,474085.9329,1443.7,1,4,193.93,24.69,7,67.64,0.93,91.46,1.51,3,5,5,Yes,Blue,Yes,1,11,403757.3779,1
6380,284573.5039,1119.47,5,2,1157.72,22.86,6,22.65,5.97,89.01,1.68,8,6,6,Yes,Green,No,1,12,382288.287,1
6381,294657.38,1480.48,1,2,1058.42,9.74,8,21.59,18.03,94.77,1.62,5,6,5,No,Yellow,Yes,2,23,289328.2996,1
6382,290794.3398,550,2,1,665.99,54.87,2,41.35,36.98,81.07,2.21,1,3,6,No,Green,No,1,12,328507.797,1
6383,239669.8073,1161.42,3,3,314.41,26.21,6,69.75,17.1,95.17,2.29,5,10,8,No,Blue,No,1,14,200982.3173,1
6384,404764.9182,1442.25,3,3,564.09,10.33,7,35.52,22,92.45,1.18,6,2,3,Yes,Blue,No,2,15,500090.3521,1
6385,216663.4381,837.35,1,3,464.09,39.42,5,8.64,14.07,82.06,0.72,2,10,7,No,White,No,1,15,133694.9109,0
6386,249306.0817,1312.12,2,4,821.74,18.96,8,53.84,6.32,85.51,1.66,5,5,8,No,Blue,No,1,9,354201.8406,0
6387,323162.2459,1393.1,3,1,461.68,20.57,7,2.05,21.89,97.64,1.53,8,10,7,Yes,Yellow,Yes,1,11,194565.4093,1
6388,379303.0371,966.94,5,3,674.08,6.77,5,58.14,2.06,97.52,1.04,5,8,7,No,Blue,No,1,16,490902.7079,1
6389,146327.6155,550,3,2,874.61,43.33,7,72.76,23.3,91.17,1.04,5,4,6,No,Yellow,Yes,1,17,95787.6041,0
6390,312105.731,852.81,3,4,336.31,19.94,8,4.34,3.43,91.61,1.19,3,9,5,Yes,Yellow,Yes,2,13,547112.6217,0
6391,414343.7851,1120.96,2,3,287.48,42.54,5,51.16,30.84,86.5,1.78,2,8,7,No,Yellow,No,2,21,290766.799,1
6392,123457.3985,550,2,2,1074.17,58.86,2,45.73,35.87,86.16,1.82,2,2,2,No,Yellow,No,1,5,22677.63184,0
6393,245587.7622,1051.25,4,2,602.87,32.64,10,14.07,19.95,91.3,1.82,6,4,6,No,Red,No,2,40,325816.8113,0
6394,427661.1892,1372.34,1,4,659.51,6.97,8,34.43,20.47,90.63,2.42,6,4,5,No,Green,No,1,9,244152.4085,1
6395,235289.3911,550,1,2,512.94,15.07,4,62.47,52.17,84.46,1.72,3,2,5,No,Blue,No,1,9,327293.6543,0
6396,485993.7025,1016.55,4,4,858.46,12.71,10,39.27,37.92,99.58,1.06,7,4,7,No,Yellow,No,1,23,356721.2944,1
6397,342679.5368,1995.6,3,3,832.96,30.72,10,69.53,7.08,92.57,0.95,7,10,6,No,White,No,1,10,805674.6813,1
6398,314184.2177,763.68,3,3,769.51,25.94,7,2.8,10,90.33,1.57,4,3,6,Yes,White,No,1,5,359935.2467,1
6399,474627.2892,1855.43,1,4,470.89,21.83,6,56.53,8.58,96.3,1.69,9,4,7,Yes,Yellow,Yes,1,9,554948.6208,1
6400,314770.5371,550,3,4,257.76,61.99,9,66.89,22.51,99.9,1.72,3,8,5,No,Green,No,1,8,328492.6736,1
6401,485449.7041,1575.85,1,5,807.83,26.97,4,9.78,22.73,98.61,1.86,7,5,8,No,Yellow,Yes,1,14,728560.1823,1
6402,436246.4072,1351.01,2,3,466.5,22.02,8,40.52,27.53,94.49,1.07,6,10,9,No,Yellow,Yes,1,4,335914.6504,1
6403,235206.2377,1442.29,1,3,549.36,9.6,6,93.97,6.74,92.4,0.48,4,2,7,No,Yellow,No,1,11,308168.5753,0
6404,308517.5187,1065.43,3,2,849.67,8.17,3,78.26,33.08,88.8,1.28,1,3,6,No,Red,No,1,23,353381.6915,1
6405,195620.7025,823.43,1,3,723.64,13.51,8,5.04,30.86,96.3,1.3,5,8,6,No,Blue,No,1,12,93361.72987,0
6406,161135.927,1355.66,4,1,213.57,38.9,4,64.93,18.11,91.99,1.26,4,7,4,No,Red,No,1,11,90486.23136,0
6407,288022.9267,805.25,1,3,394.34,36.98,8,13.26,5.99,99.52,1.33,6,7,5,No,Red,No,1,2,202189.3727,1
6408,155525.584,694.91,2,3,844.13,28.05,8,53.35,8.84,92.05,1.58,3,8,5,No,Yellow,Yes,2,29,98655.13968,0
6409,586566.5032,951.57,3,4,1060.24,44.36,4,49.48,16.57,94.83,1.48,5,8,7,No,Blue,Yes,1,16,764659.9276,1
6410,247526.258,1001.08,1,3,439.99,33.83,6,19.44,13.77,91.73,1.54,5,3,2,Yes,Yellow,Yes,2,40,217389.262,0
6411,167505.027,550,2,1,358.44,33.05,3,82.54,37.2,89.04,1.27,1,7,4,No,Yellow,No,1,18,187325.0791,0
6412,378154.426,591.37,2,5,611.89,31.45,6,39.34,8.41,91.92,1.53,5,5,5,No,White,No,1,18,283575.2839,1
6413,147636.2983,824.72,2,2,202.39,50.74,9,94.81,29.98,83.95,1.39,4,7,4,No,Blue,No,1,15,65538.52797,0
6414,379212.9742,781.76,1,5,459.17,23.35,9,17.66,25.06,96.53,1.61,7,10,8,Yes,White,No,2,38,454528.7807,1
6415,314438.3722,550,2,5,761.44,34.19,8,3.49,11.6,96.87,1.71,3,5,5,No,Yellow,Yes,1,8,278035.4558,1
6416,167060.5385,735.97,1,4,144,43.21,6,90.38,45.42,98.31,2.02,4,2,6,No,White,No,1,9,143456.558,0
6417,134713.424,1573.4,1,1,316.47,30.65,1,132.14,55.33,93.88,2.53,1,3,3,No,White,No,1,12,73370.38941,0
6418,495641.0722,2084.71,3,2,752.92,38.97,9,53.43,0.89,97.56,1.26,10,10,8,Yes,White,No,1,10,642628.0949,1
6419,277576.4536,1232.47,4,2,158.27,45.65,5,101.56,11.9,97.1,2.01,4,4,6,Yes,Yellow,Yes,2,45,185329.4178,0
6420,713417.5022,1028.15,5,3,785.22,2.21,10,24.63,13.38,97.07,0.62,9,5,6,No,White,Yes,1,11,469160.6223,1
6421,208961.4829,774.03,1,3,322.18,6.63,5,46.5,36.53,90.34,2.15,5,7,9,Yes,Yellow,Yes,1,4,144043.1276,0
6422,429472.0052,789.19,4,4,718.26,37.2,8,56.55,19.7,94.27,1.56,7,7,9,Yes,Blue,Yes,1,14,312224.1446,1
6423,162039.485,746.7,2,3,910.72,21.98,6,100.02,37.64,88.75,1.73,3,3,6,Yes,Green,No,1,5,112942.5734,0
6424,469642.9725,1154.31,2,3,321.39,43.9,9,15.68,21.34,96.83,0.76,4,4,8,No,Green,Yes,1,11,417000.4103,1
6425,239748.4523,678.96,2,3,359.9,11.45,6,6.65,4.07,86.27,1.79,4,8,8,No,Blue,No,1,18,306358.7502,0
6426,241167.3799,759.96,4,3,576.92,19.22,2,48.31,17.47,91.24,1.8,3,5,3,No,White,Yes,1,23,164798.1988,1
6427,331064.9391,1002.74,1,3,667.04,49.78,8,19.67,16.97,99.9,1.48,6,8,5,Yes,White,Yes,2,32,269030.1046,1
6428,196299.6935,943.11,2,2,780.54,38.12,7,72.2,21.59,99.9,1.6,3,7,7,No,White,No,1,24,121014.9423,0
6429,377809.1796,1429.13,1,4,526.14,54.18,8,8.28,2.22,96.27,1.32,7,4,4,No,White,Yes,1,22,287705.6188,1
6430,92774.04799,670.81,2,3,777.24,46.45,4,5.82,19.03,90,1.1,2,1,1,Yes,Blue,No,1,14,10505.83786,0
6431,117990.6467,998.58,1,3,667.16,27.23,7,53.43,19.04,86.72,1.24,3,8,9,No,White,No,1,16,19274.32592,0
6432,490977.0892,2009.45,1,5,292.74,16.29,10,1.29,5.08,87.73,1.53,6,3,6,No,Yellow,Yes,1,19,685110.2563,1
6433,330731.053,550,4,3,290.16,20.37,7,124.49,2.85,97.47,1.24,5,7,3,Yes,Green,No,1,21,300709.3625,1
6434,144362.9708,680.27,1,2,389.08,11.22,6,73.45,24.28,99.9,0.88,4,7,9,No,Green,No,1,19,72590.82719,0
6435,129672.0774,611.16,1,3,246.48,65.47,1,32.18,31.63,98.13,0.94,2,9,9,No,Yellow,No,1,14,52188.69462,1
6436,225175.9645,609.74,2,2,487.58,22.79,10,20.66,33.56,99.9,1.64,1,7,8,No,Blue,Yes,1,12,125434.9326,0
6437,467118.2498,1893.71,2,2,701.27,56.29,8,88.05,6.43,98.85,1.37,7,4,4,No,Blue,Yes,1,15,459248.0135,1
6438,141189.5276,786.87,2,2,866.61,43,4,52.62,6.05,93.8,1.56,5,8,8,Yes,Yellow,Yes,1,12,64558.8037,0
6439,326517.4819,1282.25,3,4,1107.92,27.25,9,73.6,27.75,95.75,0.48,4,6,5,No,White,No,1,8,510402.6408,1
6440,360835.3173,1466.12,2,2,564.1,13.4,9,6.97,15.6,92.24,1.36,7,10,6,No,Red,Yes,1,14,658132.1823,1
6441,214983.3516,1148.7,2,4,555.46,3.27,7,100.13,28.76,93.35,1.49,4,6,5,No,Blue,Yes,1,16,257736.8465,0
6442,354489.5646,1275.71,1,3,627.16,2.92,5,82.05,4.3,95.33,1.43,4,9,6,No,Yellow,No,2,52,260983.2642,1
6443,315279.277,1528.68,1,3,113.22,37.26,7,27.43,18.1,99.36,1.82,3,2,6,Yes,White,No,1,10,232647.3393,1
6444,326597.9895,1877.12,4,3,301.79,38.96,8,62.96,9.97,86.24,1.02,6,8,7,Yes,Blue,No,1,13,537724.1298,0
